"μ","κ","α","β","σ0"
0.05141692103544834,0.05275291019834472,0.07953080743964244,0.9203691925603575,7.9368786345105935
0.07655058664595515,0.15115645609348782,0.02905109578181947,0.9654515445862083,4.95008550124207
0.05591846061555326,0.164790148934642,0.13431353201994783,0.8478305850510728,2.679842437225054
0.07229048468556704,0.03860504576288668,0.06351190556191746,0.9361303752468946,2.9250555546132286
0.01256200756615846,0.07696766131751566,0.06323457277002859,0.927860034975871,3.381209468503865
-0.032850186406782826,0.22899488128090925,0.09947447659136396,0.7895677271872996,3.146996668552745
-0.03833493835599565,0.23870895099632827,0.11345629953828133,0.7593941787374549,2.381726235826611
0.059911728751722765,0.04493805315094618,0.10637460613747561,0.8661294047402168,1.6680051678348955
0.0569484150134594,0.03530377548260856,0.04409440295690386,0.9417643465543369,2.9908794798745015
0.07603640669641455,0.022139239971352746,0.05558055442027832,0.9443194455797216,4.190324905695989
0.0562539303064873,0.02207963993993575,0.07909487811728057,0.9148692819896261,1.4155756834808653
0.03186989226333164,0.06468687582229947,0.06318710336204297,0.9277419864448435,3.436746822091289
0.020157062108869455,0.03916239437191318,0.0709624767434828,0.9270856576077642,2.8901088283388097
0.03294405109113612,0.039390844824859106,0.07497186108232874,0.918326486578511,2.6499786371295238
0.05424674941627023,0.060286540796181017,0.1279895658056742,0.8676699160340386,2.168066082146149
0.04963691308760974,0.0412816401581494,0.07826653658443633,0.9142745628545786,2.275560096048218
0.03729549842407376,0.07417078992917595,0.09398010425809589,0.8958769884832853,3.0790376966101927
0.04409569907242285,0.0688162965064823,0.06719664690961742,0.9225993700499343,2.6683234549397508
0.07691202504508272,0.055175567521412616,0.07062965388767097,0.9292703461123285,6.267177170817327
0.056148467601156465,0.06121932201959232,0.08776477201723756,0.9085144451170352,2.403174127437879
0.05108527929256528,0.05245169017595747,0.07699665188807246,0.9124497943867446,3.3403220258903246
0.06486810037352393,0.03885150841629295,0.08943767558688928,0.9027474054679487,2.5208322549256823
0.06697564826194914,0.11310723174940798,0.11834586379992283,0.8530127133654306,2.294035482448473
0.08348181277605742,0.04422129975646781,0.07795282364918396,0.9219471763508159,3.5791612450818766
0.02171287683244348,0.11795167422818251,0.08461068769056546,0.9061745294423696,2.786354697354637
0.04110725344706144,0.05251725451606981,0.07897931290591868,0.9174583507661311,3.0534325287914728
0.0470021956703793,0.09220563099383519,0.08269634582201539,0.898870946117052,2.2003458799737863
0.06207409486813721,0.07974671142536299,0.0983792045857954,0.8989287769324219,2.560822906269119
0.07016874318624985,0.01655905306185624,0.06331349403771809,0.9365865059622819,2.7208767475273987
0.04225826191918189,0.20397735253085303,0.09948757997919437,0.8596739006824757,1.9041814332235893
0.05941391806081045,0.046798592221491145,0.11993747600824606,0.8799625239917539,3.024590400137251
0.03065827828634588,0.04852934343215303,0.13059756950126727,0.8498099720166241,2.1972394501036416
0.04103213037960068,0.014622505157343842,0.07969870838718986,0.9202012916128101,2.183549909669844
0.05526378365844691,0.11887296124758417,0.13141191205192262,0.855878061864513,2.938237557234166
0.054797734525017495,0.08502849911135414,0.06577857130083611,0.9246639314846542,3.211499310688052
0.0645370386338003,0.0321125849918339,0.07767250988412469,0.9154816157287675,1.6751679372059625
0.07067025587434099,0.0831813313125731,0.1318005183040663,0.8295341121496491,2.970889760367745
0.030274445021846584,0.03756666218666293,0.07947578973979419,0.9029539888176699,1.0819726300666346
0.11815370437978066,0.0691714975421953,0.0703729749091222,0.9112377474562057,3.4464034394732974
0.03365145558513107,0.09333327937077661,0.13992580377225175,0.821549919241251,2.1234598421298814
0.04437686747492932,0.11192754894978925,0.08672114010924523,0.9019822072919454,2.752136074583839
0.05677584745928657,0.04041555596778612,0.06963875029336664,0.9217349417938056,2.0761832300399283
0.07550459830660913,0.07423650348123316,0.12744876540682068,0.8579345170471332,2.1759828317212477
0.03488840828147869,0.04991437691858365,0.12083439913808784,0.8762176203313601,2.283157553512963
0.024568915619496548,0.0655255127944702,0.08434260334851122,0.9117481954429918,3.5907107077164775
0.06093364837661146,0.05561874568278094,0.08402868287416751,0.8990681215989196,1.8141264061181146
0.052931807297171535,0.0286924940320662,0.09452786989382304,0.8930974729670841,1.4372963475215788
0.04809231635218771,0.020730387699866012,0.07900834981926387,0.9206045811574242,2.3383916722679987
0.0758753918442938,0.16912032417402945,0.12968068958067713,0.8395752466997203,2.7739015213740545
0.05393706610706464,0.10520843482642306,0.0783778257221884,0.9215221742778116,4.918412910384289
0.07105911036936297,0.06414003115949712,0.14714795806887615,0.8527520419311239,3.5831618464404853
0.05663035859200505,0.02318531528370369,0.08657566727394916,0.9091637659373126,2.0668023013683414
0.052579069807409666,0.09294480507387072,0.09862698767444111,0.8806705345694964,2.325992526020565
0.06365998057949201,0.04562428558003688,0.15575175404044056,0.8433802333253961,2.7904622968546966
0.06805610234798773,0.06581817210766044,0.13990155933339174,0.8554421786188023,3.212190858788415
0.04618571165710445,0.04442153047898018,0.08640073607419327,0.8917060567503834,1.5585642920618255
0.06925885754662661,0.06181065771461535,0.10438959951432611,0.8778949722053014,2.0763548064169886
0.034816610125632065,0.0629229532007977,0.05995527295442169,0.9362626369327649,2.873560282552873
0.024098538778824053,0.14217660275325175,0.0825231381273264,0.901736610605049,1.970197234372669
0.05317435499154447,0.08172090862618168,0.07639456040616918,0.9235054395938304,3.7594114324339167
0.061938006116930955,0.04593380377877106,0.0942448280005166,0.9056551719994835,3.7983898428216265
0.045354529780114165,0.06698533129776851,0.09798771047087197,0.8960898896399893,2.2463265636231613
0.02835297407694055,0.11376328239334506,0.0748970131208426,0.9176101928958423,4.419238722456888
0.044702588899623835,0.04993872273842729,0.08948041729318315,0.8940179330789579,1.761904665120164
0.08136758844813727,0.058852064135705144,0.13404503277724897,0.8480949214953171,2.7267009109993814
0.021818750028468132,0.05290646499429572,0.05458239407356019,0.94531760592644,6.446046980342838
0.053279000071995423,0.9471553820721575,0.12572645620377074,0.839771613075901,7.910789631100888
0.03693033818893217,0.06042158763985065,0.15694687951405584,0.8429531204859444,3.0158165792425424
0.05997342288205044,0.03583114395242107,0.09508312486661276,0.9048168751333869,2.097518175875302
0.08382826333850453,0.0386275689062836,0.0619733600334374,0.927056252946286,2.033482509741081
0.06086542916695028,0.17880360230252773,0.1198379655297736,0.8703103034079407,3.1813554521544063
0.048199256645714825,0.06983211341901964,0.06728892093729551,0.9191099716848964,2.330752484438483
0.08519525960434797,0.029490248289129474,0.08293472908110132,0.9125682604756865,2.92942940425282
0.09818222004381226,0.038452636467838086,0.07841210532446351,0.9214878946755369,2.966758351440038
0.06712631626538222,0.031646128872777554,0.05028041124025201,0.9496195887597483,3.4613266556504656
0.08621855315614475,0.041953320376849436,0.06997373842433993,0.9299262615756602,3.299121691576295
0.029238486998919285,0.07654210030965375,0.07691560817667596,0.907854624152589,2.203999373485851
0.08072068889072209,0.0658658545066625,0.03136687810038909,0.9627792720908863,3.7175454533539956
0.09192115259094041,0.06729157695433612,0.05279345198839556,0.9471065480116045,8.660402021799296
0.035853025660993514,0.0227616089161231,0.09404475197327837,0.8900061241627205,1.312690965794973
0.04509114949777621,0.03934355594542446,0.059830908043142325,0.9343488043740477,2.741715036305553
0.03187980483900035,0.05146406594459645,0.07105479905448343,0.9182942191648025,1.887924323864302
0.06092042902598938,0.0706156655580436,0.04110547175715487,0.9518118601879603,3.89155417323516
0.06291726834798136,0.12629113232307632,0.11472307305586442,0.8662779873429727,2.3906003723371723
0.050184445576630356,0.06805756782273786,0.13899046555820146,0.8390130317514009,1.6949440292441422
0.0533489814937498,0.07413105936232099,0.08501904515682757,0.898322656541517,2.191248080654764
0.04744498281411565,0.0025127313501431274,0.22930362754889697,0.7705963724511031,2.6250564185704217
0.05189201665216994,0.2677071704881471,0.14492374837762936,0.8549762516223709,4.832050684709465
0.06299197709786766,0.06883482265803292,0.16367382259132515,0.820012407882705,2.360681685359763
0.03851486668117726,0.07692646737039403,0.04592675023586226,0.9539732497641379,6.01209097441606
0.10444264294884505,0.06274372892345163,0.17040160530857354,0.829498394691426,3.7189785851676387
0.037567496165804855,0.06875770343210928,0.10589478029032313,0.8813304345370926,2.1144750169413
0.0526055161410627,0.08386405656026374,0.09629718138730144,0.8841698267076102,2.3639567719781933
0.045992777694948035,0.027896981492681064,0.09627089896154577,0.8884046918791414,1.403933684289931
0.04756333744639684,0.09432532397087703,0.06553387435452582,0.919888947695995,2.848233155765873
0.054520343016999324,0.059657584983688526,0.09074686735194137,0.9091531326480585,3.482216216336039
0.03170532042244998,0.04561993094580227,0.1131173660600797,0.8758224972748744,2.232995416187634
0.04624668952695887,0.04798577503879038,0.04910896536977138,0.9443392447997844,2.7234450485811514
0.034365405195880036,0.11817680724754326,0.10473123617731772,0.8707884268087388,2.075319659802142
0.042767513880004486,0.05297846986785162,0.058581598149080136,0.9387714425066663,3.1798835236334435
0.08327993117531605,0.030935159525512984,0.06390015558124976,0.9359998444187502,4.008000919354936
0.018376817522902007,0.09107807562793369,0.13192399433665997,0.8679760056633403,4.0789606051803196
0.05423827987055363,0.07115272551765867,0.09443009529731936,0.8933426537415543,3.0807791707195666
0.09990061443727039,0.02705053395801432,0.08853079027915951,0.9113692097208402,2.274595026244148
0.04989946486079102,0.023325510854163272,0.05627608766525895,0.939838640276238,1.6999518407085825
0.054819426974915965,0.033856498857898605,0.11022336021524957,0.8896766397847505,3.9737353408341063
0.0746789428803951,0.06231566360547372,0.0724952642429391,0.92740473575706,4.2408709682308885
0.04376511099648331,0.07494884517462129,0.11487744244620966,0.8658570994287772,1.9160401880801496
0.07696019289517711,0.040665427957381185,0.09057878234716553,0.9093212176528342,2.1879030743799563
0.0626373531031711,0.030933963314586897,0.06015279638007225,0.934570151275649,2.3662477108779143
0.0693626331477248,0.06967842745217571,0.11307959060231824,0.8779868560668745,2.595165400012964
0.0523283315816285,0.035618311994470596,0.11171449496178189,0.8762109221379796,2.0414724949220058
0.014494400017787143,0.032957393103066474,0.08490439038884855,0.9112812344176283,2.445911491657639
0.01665390174670247,0.30037468864110956,0.09902841457910815,0.8599590829010112,3.0640003264979834
0.0023890339737365745,0.12831020355943554,0.053665779633367175,0.9239566352437201,1.8657254937777177
0.051626637504748156,0.22646764226684782,0.08189738554796279,0.8984372531599041,3.956295870119414
0.053322006948447215,0.026761750152649227,0.06556691149277244,0.933386571327181,3.2052180418779463
0.06393213396646452,0.12345155708733035,0.11660148498514485,0.8588975131414922,2.864695838087815
0.06029295448171024,0.03888217076716477,0.07627827750351922,0.912241665282174,2.2327557492430867
0.04837719893224119,0.04164808714414797,0.09460380458786041,0.8954318991541738,1.9485025060061
0.06079175037471176,0.05947302034023377,0.07812584975097779,0.9103552570159396,3.3172645235583404
0.04386077608968935,0.061246172519404486,0.05751861606151195,0.9371128867357573,3.684072697940762
0.06488550990176965,0.04840083389790903,0.114875415424981,0.8850245845750189,5.274519728081729
0.08169655512665557,0.1123520763768771,0.14488748458995473,0.8395497424383714,1.9972697719650212
0.06444044014665322,0.041671930798357536,0.07813828207084246,0.9208654823211898,4.171955736078873
0.0774843319659965,0.034005696975819275,0.11986899449928974,0.8776285703575372,2.6681853990934723
0.05392688306666208,0.10004622274166956,0.14107399810232016,0.8569314425394835,2.0830286024036986
0.0546263213961397,0.21446109764990837,0.08989946100800394,0.8868076512146146,3.3089289359650413
0.009920955166448992,0.03649872488332596,0.0630608853319174,0.9368391146680825,3.366790477723784
0.029614703913140947,7.169916246412622,0.12731778336251282,1.1908051579212877e-5,5.177596754413971
0.02452855910396382,0.058934417643741445,0.086733439867459,0.9040623636071463,3.132782347601716
0.04057613801835168,0.06212490571921998,0.08553540074861504,0.904119800509237,2.4941182751736917
0.04779973206537626,0.2743374229993622,0.12504174182732933,0.8310188162147143,3.0035616528032385
0.041081897911057895,0.11064416187877114,0.11985966493112504,0.8629366245474361,2.5686974696741127
0.04462598491822768,0.03543557681917807,0.1271405200142818,0.8727594799857181,2.537137892640316
0.14899049543222612,0.11387937846394458,0.08132108770098397,0.9139230184538417,5.3305706318891435
0.0544912217609514,0.050238360619314415,0.07827113806872613,0.906493142036981,1.7632071928726576
0.04166843882523465,0.13870965489888704,0.06373849755393031,0.9324784511001742,5.4570059614232775
0.12465628606263411,0.0959479479282706,0.09691879462877497,0.8918756371298896,3.9078539528801457
0.03491236259496178,0.04996461911887278,0.13317665392699615,0.8529075078566036,2.253525363165012
0.05976378558928417,0.06086209828205572,0.055621859716200726,0.9442781402837993,3.8883999869322454
0.0540044963181498,0.03420668534482031,0.07323857454939262,0.916739052538681,1.7094416093621507
0.05321554230159487,0.07048433606773982,0.07254549832535792,0.9174549599817369,2.5785469657394975
0.05405941194834393,0.14453830179849456,0.12133027484463947,0.8525194055270161,3.3338951099020346
0.056171602350093976,0.12346864706259163,0.06256429316865841,0.9318433869357927,4.134010702327712
0.06843354896314272,0.05391821140909448,0.09263806116829482,0.8994693266708863,2.3789060641875746
0.059514869819391754,0.06367473585472942,0.0609062769319659,0.9329642605450804,4.632484389724515
0.044662481024467765,0.15345680024175426,0.103503475598433,0.8680787117563221,2.91915944296528
0.09189985989091179,0.10270808483352399,0.1557866017560563,0.8441133982439437,3.1971044624418234
0.06570566578413807,0.07947889625429366,0.12786589605639156,0.8720341039436085,8.701469993662345
0.03440964339964532,0.031245137935370003,0.09587353575018558,0.8968930494128702,1.5898148796417257
0.042691744536266264,0.35873575376835776,0.09242732144420822,0.8896709070704346,4.669398033462361
0.010087179275949295,0.04926157412917894,0.07983336427031147,0.9103998269818109,2.258347223197134
0.09879668687642768,0.14271261368181126,0.16577683506927265,0.8064936631949188,5.418570365923669
0.05481426021545226,0.04669112046075871,0.15912197164609213,0.8407780283539078,2.2816804868139515
0.0441457270191826,0.02954265129458765,0.08774322867526593,0.9119517188863238,2.293241948594646
0.05246505868337507,0.010635779206311686,0.06596340496088074,0.933928173784156,1.764898011466105
0.058302522727831305,0.04204216581048157,0.04677962486319459,0.9418842340653625,2.1601522271762676
0.07524625971109875,0.0502578953451767,0.07763172430060755,0.9111974772926829,2.4907083946488946
0.04338057206254613,0.022010099641268807,0.08186431533163055,0.9180356846683694,3.4084184140092546
0.08076430773970619,0.08745955220856298,0.11349184004237427,0.8864081599576259,3.163925789106007
0.10471795028138232,0.07789694995877018,0.08097956039419557,0.8996341910746174,2.4380486006308653
0.050043023425729985,0.02862653757580414,0.1074336460444239,0.8924663539555759,4.18406032192249
0.027056667526512333,0.07303562507237597,0.056794455581115504,0.9431055444188843,5.310729417031596
0.006875126287756919,0.22014887533054925,0.13477507365886507,0.818415771488574,2.268602741586912
0.036296643843877825,0.025202689685584347,0.05421274319984437,0.9422473773794131,1.7557905564494751
0.03214169564309517,0.07240041999158557,0.06857401835741458,0.9203993771170137,2.1184366744717065
0.05927943636655185,0.03088124672448877,0.031425690409383054,0.9684743095906171,2.9649468745398724
0.08695259242465066,0.19450593292564736,0.14257943342938473,0.8376687755442258,4.306901490784928
0.06032061490402316,0.04036373839092219,0.08133982668134863,0.8878211179479726,1.3846356174561028
0.0862134755112592,0.07133840032268143,0.13446160911796592,0.8636641451581485,3.709980547152432
0.056923359295662564,0.08799188910681549,0.08609517938988855,0.9104823881646144,3.915337948649116
0.037123145190560834,0.039804771008630266,0.1161643209880769,0.8597770438069318,1.9610771504737177
0.029352946422602486,0.06860060659794996,0.08177927435730105,0.9103106062041981,2.995269533008861
0.044845830581464234,0.02813529304486337,0.06695137751960924,0.9329486224803908,4.1783650060190825
0.041020536732222786,0.07348965621363676,0.18257975914245667,0.8113579082654262,3.412543726510691
0.02907259632714165,0.3886285683459056,0.08524114136655538,0.7401155002657593,3.335191345915915
0.0464261011035059,0.11006291017408047,0.10159190388746207,0.8983080961125379,6.68182150830016
0.049893373269153156,0.03694000983032569,0.0685094589059524,0.9283377257196131,2.569700232298795
0.07346361343046713,0.06660048167329193,0.057714479792975636,0.9227108987196708,2.546673380899142
0.09059759857804124,0.06940110815174436,0.13705324553424034,0.8628467544657595,3.164343509486255
0.03291264150716697,0.36884341121393205,0.234028542004525,0.6087771809585343,0.0008950516061215529
